Algoritmo,Quantum,N_Processos,Rodada,TME
ljf,30,80,2,82120.600000
ljf,30,80,3,76122.912500
ljf,30,80,4,78744.275000
ljf,30,80,5,82742.425000
ljf,30,80,6,94841.337500
ljf,30,80,7,93754.775000
ljf,30,80,8,84795.012500
ljf,30,80,9,88308.662500
ljf,30,80,10,90837.050000
ljf,30,80,11,87729.337500
ljf,30,80,12,81465.462500
ljf,30,80,13,64108.850000
ljf,30,80,14,89940.787500
ljf,30,80,15,78354.137500
ljf,30,80,16,66887.925000
ljf,30,80,17,83318.850000
ljf,30,80,18,82216.200000
ljf,30,80,19,80820.312500
ljf,30,80,20,77490.825000
ljf,30,80,21,85810.387500
ljf,30,80,22,78912.937500
ljf,30,80,23,78721.412500
ljf,30,80,24,82992.725000
ljf,30,80,25,74722.025000
ljf,30,80,26,81059.075000
ljf,30,80,27,83972.287500
ljf,30,80,28,84716.837500
ljf,30,80,29,73842.600000
ljf,30,80,30,82904.387500
ljf,30,90,1,104552.400000
ljf,30,90,2,95261.244444
ljf,30,90,3,91507.288889
ljf,30,90,4,91987.900000
ljf,30,90,5,97929.800000
ljf,30,90,6,92997.155556
ljf,30,90,7,85551.011111
ljf,30,90,8,86708.977778
ljf,30,90,9,81314.588889
ljf,30,90,10,100105.377778
ljf,30,90,11,96507.722222
ljf,30,90,12,87640.144444
ljf,30,90,13,99289.888889
ljf,30,90,14,93527.555556
ljf,30,90,15,94385.588889
ljf,30,90,16,85683.988889
ljf,30,90,17,84901.344444
ljf,30,90,18,93072.833333
ljf,30,90,19,90561.688889
ljf,30,90,20,88990.522222
ljf,30,90,21,87900.744444
ljf,30,90,22,116861.688889
ljf,30,90,23,90881.588889
ljf,30,90,24,95882.900000
ljf,30,90,25,92426.088889
ljf,30,90,26,100056.133333
ljf,30,90,27,91150.755556
ljf,30,90,28,95484.177778
ljf,30,90,29,92022.022222
ljf,30,90,30,90381.266667
ljf,30,100,1,106884.540000
ljf,30,100,2,97132.630000
ljf,30,100,3,110618.520000
ljf,30,100,4,87388.180000
ljf,30,100,5,106124.510000
ljf,30,100,6,102683.600000
ljf,30,100,7,119855.900000
ljf,30,100,8,105250.600000
ljf,30,100,9,98963.300000
ljf,30,100,10,110323.930000
ljf,30,100,11,112113.120000
ljf,30,100,12,105747.140000
ljf,30,100,13,96323.620000
ljf,30,100,14,139839.600000
ljf,30,100,15,101237.420000
ljf,30,100,16,91754.030000
ljf,30,100,17,120442.940000
ljf,30,100,18,94990.730000
ljf,30,100,19,101118.850000
ljf,30,100,20,110768.220000
ljf,30,100,21,107313.890000
ljf,30,100,22,96576.510000
ljf,30,100,23,94513.540000
ljf,30,100,24,100954.230000
ljf,30,100,25,108418.880000
ljf,30,100,26,109289.490000
ljf,30,100,27,113855.150000
ljf,30,100,28,99680.650000
ljf,30,100,29,100297.830000
ljf,30,100,30,97948.190000
prio_static,10,10,1,15538.200000
prio_static,10,10,2,19647.700000
prio_static,10,10,3,18962.900000
prio_static,10,10,4,16455.200000
prio_static,10,10,5,15327.400000
prio_static,10,10,6,16084.900000
prio_static,10,10,7,11733.000000
prio_static,10,10,8,15894.000000
prio_static,10,10,9,10539.600000
prio_static,10,10,10,28564.000000
prio_static,10,10,11,14628.000000
prio_static,10,10,12,14724.100000
prio_static,10,10,13,19425.300000
prio_static,10,10,14,13074.200000
prio_static,10,10,15,15752.800000
prio_static,10,10,16,15336.500000
prio_static,10,10,17,17259.900000
prio_static,10,10,18,20697.700000
prio_static,10,10,19,16475.900000
prio_static,10,10,20,18820.100000
prio_static,10,10,21,15760.600000
prio_static,10,10,22,16719.900000
prio_static,10,10,23,20478.600000
prio_static,10,10,24,11362.100000
prio_static,10,10,25,27476.500000
prio_static,10,10,26,13493.500000
prio_static,10,10,27,13909.400000
prio_static,10,10,28,12189.600000
prio_static,10,10,29,19413.900000
prio_static,10,10,30,7113.700000
prio_static,10,20,1,38356.750000
prio_static,10,20,2,54000.000000
prio_static,10,20,3,28092.850000
prio_static,10,20,4,40194.050000
prio_static,10,20,5,41625.900000
prio_static,10,20,6,32341.400000
prio_static,10,20,7,47376.000000
prio_static,10,20,8,34600.750000
prio_static,10,20,9,42975.100000
prio_static,10,20,10,42439.500000
prio_static,10,20,11,37828.200000
prio_static,10,20,12,42137.500000
prio_static,10,20,13,37928.050000
prio_static,10,20,14,44222.950000
prio_static,10,20,15,33079.700000
prio_static,10,20,16,29588.650000
prio_static,10,20,17,53817.450000
prio_static,10,20,18,39496.800000
prio_static,10,20,19,46020.750000
prio_static,10,20,20,33406.300000
prio_static,10,20,21,45495.050000
prio_static,10,20,22,39475.800000
prio_static,10,20,23,26049.200000
prio_static,10,20,24,40267.500000
prio_static,10,20,25,34534.250000
prio_static,10,20,26,37882.850000
prio_static,10,20,27,41650.850000
prio_static,10,20,28,30081.750000
prio_static,10,20,29,32220.150000
prio_static,10,20,30,33925.900000
prio_static,10,30,1,66224.833333
prio_static,10,30,2,55753.266667
prio_static,10,30,3,55180.733333
prio_static,10,30,4,42247.066667
prio_static,10,30,5,66025.433333
prio_static,10,30,6,66269.900000
prio_static,10,30,7,77018.666667
prio_static,10,30,8,69484.566667
prio_static,10,30,9,54106.200000
prio_static,10,30,10,61329.600000
prio_static,10,30,11,77462.600000
prio_static,10,30,12,75112.933333
prio_static,10,30,13,64847.400000
prio_static,10,30,14,62701.133333
prio_static,10,30,15,61242.633333
prio_static,10,30,16,91612.633333
prio_static,10,30,17,61226.100000
prio_static,10,30,18,50601.000000
prio_static,10,30,19,55267.200000
prio_static,10,30,20,66334.466667
prio_static,10,30,21,53757.000000
prio_static,10,30,22,64978.100000
prio_static,10,30,23,64969.300000
prio_static,10,30,24,58417.966667
prio_static,10,30,25,46024.566667
prio_static,10,30,26,71365.666667
prio_static,10,30,27,43189.033333
prio_static,10,30,28,69032.766667
prio_static,10,30,29,59899.666667
prio_static,10,30,30,57348.166667
prio_static,10,40,1,71581.350000
prio_static,10,40,2,68183.975000
prio_static,10,40,3,52435.375000
prio_static,10,40,4,83258.800000
prio_static,10,40,5,68140.025000
prio_static,10,40,6,77428.025000
prio_static,10,40,7,87821.275000
prio_static,10,40,8,96021.750000
prio_static,10,40,9,79255.175000
prio_static,10,40,10,60375.725000
prio_static,10,40,11,76238.325000
prio_static,10,40,12,74967.575000
prio_static,10,40,13,87817.300000
prio_static,10,40,14,77162.725000
prio_static,10,40,15,80495.750000
prio_static,10,40,16,66334.300000
prio_static,10,40,17,82759.750000
prio_static,10,40,18,86522.325000
prio_static,10,40,19,84718.325000
prio_static,10,40,20,81394.750000
prio_static,10,40,21,90599.900000
prio_static,10,40,22,93979.550000
prio_static,10,40,23,93711.475000
prio_static,10,40,24,74947.775000
prio_static,10,40,25,85736.200000
prio_static,10,40,26,89696.050000
prio_static,10,40,27,85744.725000
prio_static,10,40,28,84024.025000
prio_static,10,40,29,81700.000000
prio_static,10,40,30,59301.750000
prio_static,10,50,1,109261.980000
prio_static,10,50,2,102496.080000
prio_static,10,50,3,91790.740000
prio_static,10,50,4,102055.020000
prio_static,10,50,5,110034.900000
prio_static,10,50,6,83859.540000
prio_static,10,50,7,90431.680000
prio_static,10,50,8,107709.700000
prio_static,10,50,9,98792.860000
prio_static,10,50,10,101544.160000
prio_static,10,50,11,111286.680000
prio_static,10,50,12,85053.000000
prio_static,10,50,13,100126.460000
prio_static,10,50,14,101927.960000
prio_static,10,50,15,102568.500000
prio_static,10,50,16,100433.500000
prio_static,10,50,17,93001.640000
prio_static,10,50,18,113986.780000
prio_static,10,50,19,87312.200000
prio_static,10,50,20,113726.500000
prio_static,10,50,21,87687.080000
prio_static,10,50,22,112825.300000
prio_static,10,50,23,109421.480000
prio_static,10,50,24,88230.200000
prio_static,10,50,25,106401.740000
prio_static,10,50,26,90840.460000
prio_static,10,50,27,109792.120000
prio_static,10,50,28,86952.120000
prio_static,10,50,29,123453.140000
prio_static,10,50,30,101607.060000
prio_static,10,60,1,149965.066667
prio_static,10,60,2,141231.466667
prio_static,10,60,3,125197.016667
prio_static,10,60,4,141116.050000
prio_static,10,60,5,136568.883333
prio_static,10,60,6,140556.050000
prio_static,10,60,7,128730.450000
prio_static,10,60,8,133816.566667
prio_static,10,60,9,106833.116667
prio_static,10,60,10,116851.966667
prio_static,10,60,11,118944.000000
prio_static,10,60,12,131900.083333
prio_static,10,60,13,104612.366667
prio_static,10,60,14,112547.633333
prio_static,10,60,15,122345.733333
prio_static,10,60,16,108365.950000
prio_static,10,60,17,128022.366667
prio_static,10,60,18,124143.233333
prio_static,10,60,19,102690.600000
prio_static,10,60,20,135057.833333
prio_static,10,60,21,113874.183333
prio_static,10,60,22,142383.933333
prio_static,10,60,23,105256.116667
prio_static,10,60,24,139649.583333
prio_static,10,60,25,104812.016667
prio_static,10,60,26,127964.883333
prio_static,10,60,27,124346.283333
prio_static,10,60,28,137422.383333
prio_static,10,60,29,124223.950000
prio_static,10,60,30,133769.416667
prio_static,10,70,1,150556.642857
prio_static,10,70,2,164594.828571
prio_static,10,70,3,160632.728571
prio_static,10,70,4,136513.957143
prio_static,10,70,5,141736.257143
prio_static,10,70,6,121959.928571
prio_static,10,70,7,150862.028571
prio_static,10,70,8,123308.057143
prio_static,10,70,9,141912.157143
prio_static,10,70,10,154757.814286
prio_static,10,70,11,198128.857143
prio_static,10,70,12,184626.471429
prio_static,10,70,13,143818.028571
prio_static,10,70,14,155180.414286
prio_static,10,70,15,143055.742857
prio_static,10,70,16,118587.185714
prio_static,10,70,17,125245.042857
prio_static,10,70,18,153754.457143
prio_static,10,70,19,152653.028571
prio_static,10,70,20,150648.285714
prio_static,10,70,21,159241.757143
prio_static,10,70,22,139449.557143
prio_static,10,70,23,162566.585714
prio_static,10,70,24,144918.328571
prio_static,10,70,25,156211.628571
prio_static,10,70,26,137094.342857
prio_static,10,70,27,141152.142857
prio_static,10,70,28,166857.528571
prio_static,10,70,29,129531.785714
prio_static,10,70,30,157206.328571
prio_static,10,80,1,172400.012500
prio_static,10,80,2,170286.887500
prio_static,10,80,3,168609.162500
prio_static,10,80,4,170935.400000
prio_static,10,80,5,189620.587500
prio_static,10,80,6,171349.012500
prio_static,10,80,7,150663.025000
prio_static,10,80,8,205985.000000
prio_static,10,80,9,157404.450000
prio_static,10,80,10,183438.350000
prio_static,10,80,11,157944.600000
prio_static,10,80,12,173271.150000
prio_static,10,80,13,179759.150000
prio_static,10,80,14,151014.712500
prio_static,10,80,15,178560.625000
prio_static,10,80,16,162779.075000
prio_static,10,80,17,149165.087500
prio_static,10,80,18,145698.675000
prio_static,10,80,19,182966.450000
prio_static,10,80,20,175478.475000
prio_static,10,80,21,158826.662500
prio_static,10,80,22,175958.825000
prio_static,10,80,23,170976.087500
prio_static,10,80,24,172681.037500
prio_static,10,80,25,155489.287500
prio_static,10,80,26,174920.725000
prio_static,10,80,27,176559.175000
prio_static,10,80,28,184385.475000
prio_static,10,80,29,174954.300000
prio_static,10,80,30,184404.075000
prio_static,10,90,1,208802.022222
prio_static,10,90,2,187836.166667
prio_static,10,90,3,196690.111111
prio_static,10,90,4,206829.811111
prio_static,10,90,5,165101.022222
prio_static,10,90,6,204393.211111
prio_static,10,90,7,211127.500000
prio_static,10,90,8,176414.788889
prio_static,10,90,9,185950.644444
prio_static,10,90,10,172134.244444
prio_static,10,90,11,186381.388889
prio_static,10,90,12,189516.733333
prio_static,10,90,13,168493.566667
prio_static,10,90,14,142640.222222
prio_static,10,90,15,182291.788889
prio_static,10,90,16,189306.388889
prio_static,10,90,17,191190.077778
prio_static,10,90,18,193530.622222
prio_static,10,90,19,176852.722222
prio_static,10,90,20,220129.333333
prio_static,10,90,21,186534.777778
prio_static,10,90,22,198406.922222
prio_static,10,90,23,178173.755556
prio_static,10,90,24,188965.788889
prio_static,10,90,25,190004.444444
prio_static,10,90,26,186726.944444
prio_static,10,90,27,193262.222222
prio_static,10,90,28,175863.388889
prio_static,10,90,29,205455.533333
prio_static,10,90,30,190629.433333
prio_static,10,100,1,211723.990000
prio_static,10,100,2,203526.680000
prio_static,10,100,3,202463.000000
prio_static,10,100,4,194346.700000
prio_static,10,100,5,233995.030000
prio_static,10,100,6,227242.070000
prio_static,10,100,7,237343.450000
prio_static,10,100,8,254300.170000
prio_static,10,100,9,216563.880000
prio_static,10,100,10,187701.530000
prio_static,10,100,11,173978.800000
prio_static,10,100,12,199780.250000
prio_static,10,100,13,182844.700000
prio_static,10,100,14,220580.160000
prio_static,10,100,15,195839.880000
prio_static,10,100,16,237591.420000
prio_static,10,100,17,232384.730000
prio_static,10,100,18,204595.840000
prio_static,10,100,19,233076.860000
prio_static,10,100,20,217671.470000
prio_static,10,100,21,206142.180000
prio_static,10,100,22,200807.470000
prio_static,10,100,23,225544.680000
prio_static,10,100,24,217485.700000
prio_static,10,100,25,199118.610000
prio_static,10,100,26,236573.930000
prio_static,10,100,27,215203.130000
prio_static,10,100,28,237555.450000
prio_static,10,100,29,194020.840000
prio_static,10,100,30,231805.800000
prio_static,20,10,1,12018.800000
prio_static,20,10,2,10115.100000
prio_static,20,10,3,13105.500000
prio_static,20,10,4,19813.300000
prio_static,20,10,5,15084.600000
prio_static,20,10,6,11726.900000
prio_static,20,10,7,10586.700000
prio_static,20,10,8,8264.700000
prio_static,20,10,9,14808.900000
prio_static,20,10,10,10311.500000
prio_static,20,10,11,11892.700000
prio_static,20,10,12,9278.700000
prio_static,20,10,13,8017.200000
prio_static,20,10,14,10444.100000
prio_static,20,10,15,13161.500000
prio_static,20,10,16,14588.900000
prio_static,20,10,17,15456.500000
prio_static,20,10,18,13247.100000
prio_static,20,10,19,5804.000000
prio_static,20,10,20,8955.800000
prio_static,20,10,21,10099.900000
prio_static,20,10,22,8725.900000
prio_static,20,10,23,7223.200000
prio_static,20,10,24,11197.700000
prio_static,20,10,25,12853.900000
prio_static,20,10,26,13410.100000
prio_static,20,10,27,9578.500000
prio_static,20,10,28,7722.000000
prio_static,20,10,29,14568.100000
prio_static,20,10,30,10653.100000
prio_static,20,20,1,22316.650000
prio_static,20,20,2,25965.400000
prio_static,20,20,3,12458.000000
prio_static,20,20,4,15443.500000
prio_static,20,20,5,20473.200000
prio_static,20,20,6,23938.550000
prio_static,20,20,7,16630.700000
prio_static,20,20,8,18493.700000
prio_static,20,20,9,26142.400000
prio_static,20,20,10,24862.550000
prio_static,20,20,11,29531.350000
prio_static,20,20,12,28836.200000
prio_static,20,20,13,21060.950000
prio_static,20,20,14,26356.200000
prio_static,20,20,15,19064.850000
prio_static,20,20,16,22381.500000
prio_static,20,20,17,19635.350000
prio_static,20,20,18,25622.250000
prio_static,20,20,19,22174.750000
prio_static,20,20,20,24349.950000
prio_static,20,20,21,16074.400000
prio_static,20,20,22,15704.600000
prio_static,20,20,23,17880.700000
prio_static,20,20,24,21445.550000
prio_static,20,20,25,20936.950000
prio_static,20,20,26,10602.250000
prio_static,20,20,27,24470.650000
prio_static,20,20,28,24551.750000
prio_static,20,20,29,18426.450000
prio_static,20,20,30,15861.300000
prio_static,20,30,1,29115.900000
prio_static,20,30,2,34408.366667
prio_static,20,30,3,20679.566667
prio_static,20,30,4,28932.566667
prio_static,20,30,5,28470.700000
prio_static,20,30,6,34043.400000
prio_static,20,30,7,37796.766667
prio_static,20,30,8,27920.500000
prio_static,20,30,9,38283.666667
prio_static,20,30,10,22782.200000
prio_static,20,30,11,41257.133333
prio_static,20,30,12,28505.700000
prio_static,20,30,13,34075.500000
prio_static,20,30,14,34154.066667
prio_static,20,30,15,25944.400000
prio_static,20,30,16,38377.233333
prio_static,20,30,17,40810.233333
prio_static,20,30,18,32590.733333
prio_static,20,30,19,35768.100000
prio_static,20,30,20,32775.133333
prio_static,20,30,21,43724.433333
prio_static,20,30,22,32860.233333
prio_static,20,30,23,24678.200000
prio_static,20,30,24,38185.566667
prio_static,20,30,25,32480.266667
prio_static,20,30,26,34513.433333
prio_static,20,30,27,84207.700000
prio_static,20,30,28,28899.500000
prio_static,20,30,29,35180.500000
prio_static,20,30,30,33285.433333
prio_static,20,40,1,40730.175000
prio_static,20,40,2,36805.525000
prio_static,20,40,3,39095.725000
prio_static,20,40,4,46355.400000
prio_static,20,40,5,37246.550000
prio_static,20,40,6,47573.850000
prio_static,20,40,7,45723.900000
prio_static,20,40,8,41837.025000
prio_static,20,40,9,52049.650000
prio_static,20,40,10,45687.725000
prio_static,20,40,11,37592.725000
prio_static,20,40,12,33562.075000
prio_static,20,40,13,41075.375000
prio_static,20,40,14,37510.775000
prio_static,20,40,15,48047.275000
prio_static,20,40,16,47742.875000
prio_static,20,40,17,40763.800000
prio_static,20,40,18,47450.250000
prio_static,20,40,19,50496.400000
prio_static,20,40,20,43020.875000
prio_static,20,40,21,28465.400000
prio_static,20,40,22,45025.125000
prio_static,20,40,23,35471.900000
prio_static,20,40,24,45005.525000
prio_static,20,40,25,56749.600000
prio_static,20,40,26,43275.850000
prio_static,20,40,27,44663.900000
prio_static,20,40,28,38487.975000
prio_static,20,40,29,37452.875000
prio_static,20,40,30,52842.750000
prio_static,20,50,1,42087.100000
prio_static,20,50,2,66491.300000
prio_static,20,50,3,50160.980000
prio_static,20,50,4,43628.660000
prio_static,20,50,5,71296.500000
prio_static,20,50,6,47123.840000
prio_static,20,50,7,50497.240000
prio_static,20,50,8,57146.140000
prio_static,20,50,9,53620.040000
prio_static,20,50,10,45909.840000
prio_static,20,50,11,68024.240000
prio_static,20,50,12,51385.580000
prio_static,20,50,13,63859.320000
prio_static,20,50,14,62045.520000
prio_static,20,50,15,49376.080000
prio_static,20,50,16,63152.820000
prio_static,20,50,17,54679.200000
prio_static,20,50,18,58531.820000
prio_static,20,50,19,49001.000000
prio_static,20,50,20,46031.080000
prio_static,20,50,21,69861.520000
prio_static,20,50,22,47808.620000
prio_static,20,50,23,62730.960000
prio_static,20,50,24,53493.180000
prio_static,20,50,25,48359.880000
prio_static,20,50,26,69240.700000
prio_static,20,50,27,62273.980000
prio_static,20,50,28,58973.140000
prio_static,20,50,29,59464.560000
prio_static,20,50,30,54198.440000
prio_static,20,60,1,62019.016667
prio_static,20,60,2,68356.516667
prio_static,20,60,3,56325.700000
prio_static,20,60,4,70476.750000
prio_static,20,60,5,56741.600000
prio_static,20,60,6,76321.083333
prio_static,20,60,7,48680.883333
prio_static,20,60,8,69688.150000
prio_static,20,60,9,71155.250000
prio_static,20,60,10,73563.516667
prio_static,20,60,11,65200.700000
prio_static,20,60,12,65690.033333
prio_static,20,60,13,61748.400000
prio_static,20,60,14,55798.916667
prio_static,20,60,15,62343.700000
prio_static,20,60,16,67916.566667
prio_static,20,60,17,70233.966667
prio_static,20,60,18,69483.666667
prio_static,20,60,19,60484.083333
prio_static,20,60,20,66644.333333
prio_static,20,60,21,54893.366667
prio_static,20,60,22,70963.883333
prio_static,20,60,23,67648.233333
prio_static,20,60,24,62789.133333
prio_static,20,60,25,56298.283333
prio_static,20,60,26,71047.866667
prio_static,20,60,27,88360.083333
prio_static,20,60,28,53874.233333
prio_static,20,60,29,63623.700000
prio_static,20,60,30,75815.350000
prio_static,20,70,1,76708.714286
prio_static,20,70,2,73404.742857
prio_static,20,70,3,88741.171429
prio_static,20,70,4,72759.585714
prio_static,20,70,5,77451.585714
prio_static,20,70,6,79811.400000
prio_static,20,70,7,82807.057143
prio_static,20,70,8,74982.628571
prio_static,20,70,9,82683.100000
prio_static,20,70,10,77623.828571
prio_static,20,70,11,81554.457143
prio_static,20,70,12,82657.371429
prio_static,20,70,13,62668.328571
prio_static,20,70,14,81337.957143
prio_static,20,70,15,78047.957143
prio_static,20,70,16,79391.700000
prio_static,20,70,17,74725.571429
prio_static,20,70,18,66193.842857
prio_static,20,70,19,67326.100000
prio_static,20,70,20,69937.214286
prio_static,20,70,21,75106.457143
prio_static,20,70,22,76122.142857
prio_static,20,70,23,70143.085714
prio_static,20,70,24,87304.742857
prio_static,20,70,25,78988.985714
prio_static,20,70,26,81450.914286
prio_static,20,70,27,67599.614286
prio_static,20,70,28,76154.414286
prio_static,20,70,29,81394.014286
prio_static,20,70,30,69899.485714
prio_static,20,80,1,90852.225000
prio_static,20,80,2,90346.050000
prio_static,20,80,3,77822.712500
prio_static,20,80,4,81622.312500
prio_static,20,80,5,91302.000000
prio_static,20,80,6,96027.150000
prio_static,20,80,7,77572.312500
prio_static,20,80,8,115634.162500
prio_static,20,80,9,76496.075000
prio_static,20,80,10,86554.250000
prio_static,20,80,11,81960.637500
prio_static,20,80,12,71271.850000
prio_static,20,80,13,68760.862500
prio_static,20,80,14,79995.150000
prio_static,20,80,15,87235.875000
prio_static,20,80,16,81266.787500
prio_static,20,80,17,85585.125000
prio_static,20,80,18,111648.237500
prio_static,20,80,19,90368.125000
prio_static,20,80,20,85470.550000
prio_static,20,80,21,69693.962500
prio_static,20,80,22,95610.650000
prio_static,20,80,23,93022.000000
prio_static,20,80,24,83049.962500
prio_static,20,80,25,97204.425000
prio_static,20,80,26,89617.900000
prio_static,20,80,27,75181.987500
prio_static,20,80,28,83990.800000
prio_static,20,80,29,96569.275000
prio_static,20,80,30,99063.550000
prio_static,20,90,1,94193.733333
prio_static,20,90,2,103283.822222
prio_static,20,90,3,103297.233333
prio_static,20,90,4,116245.455556
prio_static,20,90,5,102155.722222
prio_static,20,90,6,121942.466667
prio_static,20,90,7,111773.111111
prio_static,20,90,8,100137.666667
prio_static,20,90,9,105821.511111
prio_static,20,90,10,100786.788889
prio_static,20,90,11,109614.888889
prio_static,20,90,12,108687.166667
prio_static,20,90,13,126427.933333
prio_static,20,90,14,109408.155556
prio_static,20,90,15,118508.133333
prio_static,20,90,16,114919.244444
prio_static,20,90,17,94442.955556
prio_static,20,90,18,130008.633333
prio_static,20,90,19,98302.300000
prio_static,20,90,20,113130.366667
prio_static,20,90,21,93635.511111
prio_static,20,90,22,93263.233333
prio_static,20,90,23,120989.577778
prio_static,20,90,24,106510.433333
prio_static,20,90,25,105320.711111
prio_static,20,90,26,98599.600000
prio_static,20,90,27,91370.955556
prio_static,20,90,28,99557.677778
prio_static,20,90,29,94490.244444
prio_static,20,90,30,128348.855556
prio_static,20,100,1,112503.300000
prio_static,20,100,2,109408.990000
prio_static,20,100,3,123201.420000
prio_static,20,100,4,109997.240000
prio_static,20,100,5,107653.090000
prio_static,20,100,6,110091.590000
prio_static,20,100,7,101636.750000
prio_static,20,100,8,123327.970000
prio_static,20,100,9,116703.870000
prio_static,20,100,10,103071.500000
prio_static,20,100,11,95828.920000
prio_static,20,100,12,119268.870000
prio_static,20,100,13,109465.030000
prio_static,20,100,14,104423.260000
prio_static,20,100,15,106545.740000
prio_static,20,100,16,128912.000000
prio_static,20,100,17,98191.740000
prio_static,20,100,18,117006.190000
prio_static,20,100,19,84434.540000
prio_static,20,100,20,120109.000000
prio_static,20,100,21,117746.690000
prio_static,20,100,22,132412.780000
prio_static,20,100,23,130833.340000
prio_static,20,100,24,118096.440000
prio_static,20,100,25,83447.690000
prio_static,20,100,26,95941.330000
prio_static,20,100,27,122783.950000
prio_static,20,100,28,136254.940000
prio_static,20,100,29,103890.840000
prio_static,20,100,30,124687.930000
prio_static,30,10,1,7206.300000
prio_static,30,10,2,7825.400000
prio_static,30,10,3,5930.100000
prio_static,30,10,4,7903.800000
prio_static,30,10,5,10811.600000
prio_static,30,10,6,11974.600000
prio_static,30,10,7,10486.800000
prio_static,30,10,8,11804.300000
prio_static,30,10,9,6835.300000
prio_static,30,10,10,8661.100000
prio_static,30,10,11,5300.900000
prio_static,30,10,12,11982.300000
prio_static,30,10,13,10156.400000
prio_static,30,10,14,5966.000000
prio_static,30,10,15,12105.900000
prio_static,30,10,16,9095.600000
prio_static,30,10,17,10427.200000
prio_static,30,10,18,8801.000000
prio_static,30,10,19,9740.100000
prio_static,30,10,20,10333.700000
prio_static,30,10,21,5993.600000
prio_static,30,10,22,6649.000000
prio_static,30,10,23,13084.700000
prio_static,30,10,24,6696.200000
prio_static,30,10,25,7005.500000
prio_static,30,10,26,7678.000000
prio_static,30,10,27,10759.600000
prio_static,30,10,28,8558.700000
prio_static,30,10,29,13661.600000
prio_static,30,10,30,11098.500000
prio_static,30,20,1,12899.500000
prio_static,30,20,2,21418.850000
prio_static,30,20,3,21653.700000
prio_static,30,20,4,14293.750000
prio_static,30,20,5,26343.250000
prio_static,30,20,6,22098.500000
prio_static,30,20,7,13905.950000
prio_static,30,20,8,16319.950000
prio_static,30,20,9,17707.200000
prio_static,30,20,10,22045.000000
prio_static,30,20,11,18743.050000
prio_static,30,20,12,18865.850000
prio_static,30,20,13,16820.900000
prio_static,30,20,14,19227.200000
prio_static,30,20,15,17330.650000
prio_static,30,20,16,19616.800000
prio_static,30,20,17,12228.150000
prio_static,30,20,18,17382.700000
prio_static,30,20,19,16004.700000
prio_static,30,20,20,20129.150000
prio_static,30,20,21,18384.450000
prio_static,30,20,22,30471.350000
prio_static,30,20,23,11540.350000
prio_static,30,20,24,12937.750000
prio_static,30,20,25,15105.250000
prio_static,30,20,26,19401.950000
prio_static,30,20,27,20084.500000
prio_static,30,20,28,20897.450000
prio_static,30,20,29,23763.950000
prio_static,30,20,30,15812.800000
prio_static,30,30,1,27541.466667
prio_static,30,30,2,23436.233333
prio_static,30,30,3,18119.633333
prio_static,30,30,4,16993.866667
prio_static,30,30,5,27133.866667
prio_static,30,30,6,23025.800000
prio_static,30,30,7,26032.533333
prio_static,30,30,8,20277.566667
prio_static,30,30,9,23527.500000
prio_static,30,30,10,29935.233333
prio_static,30,30,11,25100.633333
prio_static,30,30,12,18445.300000
prio_static,30,30,13,26828.333333
prio_static,30,30,14,19333.666667
prio_static,30,30,15,27093.666667
prio_static,30,30,16,21600.366667
prio_static,30,30,17,24734.266667
prio_static,30,30,18,26622.433333
prio_static,30,30,19,20275.700000
prio_static,30,30,20,26049.233333
prio_static,30,30,21,17789.533333
prio_static,30,30,22,24679.000000
prio_static,30,30,23,27787.366667
prio_static,30,30,24,21604.300000
prio_static,30,30,25,26785.800000
prio_static,30,30,26,18180.933333
prio_static,30,30,27,25933.533333
prio_static,30,30,28,21088.866667
prio_static,30,30,29,20557.233333
prio_static,30,30,30,26303.766667
prio_static,30,40,1,32087.925000
prio_static,30,40,2,33821.500000
prio_static,30,40,3,31271.625000
prio_static,30,40,4,32290.575000
prio_static,30,40,5,30328.450000
prio_static,30,40,6,30196.075000
prio_static,30,40,7,42423.450000
prio_static,30,40,8,26120.900000
prio_static,30,40,9,31923.350000
prio_static,30,40,10,28793.325000
prio_static,30,40,11,34298.825000
prio_static,30,40,12,36094.125000
prio_static,30,40,13,23633.150000
prio_static,30,40,14,24140.575000
prio_static,30,40,15,33020.000000
prio_static,30,40,16,34572.925000
prio_static,30,40,17,37927.650000
prio_static,30,40,18,38411.925000
prio_static,30,40,19,20784.950000
prio_static,30,40,20,28639.225000
prio_static,30,40,21,25910.175000
prio_static,30,40,22,24584.925000
prio_static,30,40,23,32342.525000
prio_static,30,40,24,27477.125000
prio_static,30,40,25,26774.525000
prio_static,30,40,26,24019.800000
prio_static,30,40,27,30422.225000
prio_static,30,40,28,43317.600000
prio_static,30,40,29,25645.400000
prio_static,30,40,30,33471.675000
prio_static,30,50,1,32687.120000
prio_static,30,50,2,49228.380000
prio_static,30,50,3,41453.840000
prio_static,30,50,4,35012.020000
prio_static,30,50,5,39166.220000
prio_static,30,50,6,42247.720000
prio_static,30,50,7,28141.100000
prio_static,30,50,8,40433.020000
prio_static,30,50,9,50950.060000
prio_static,30,50,10,40643.220000
prio_static,30,50,11,30516.600000
prio_static,30,50,12,34610.820000
prio_static,30,50,13,40479.340000
prio_static,30,50,14,46388.540000
prio_static,30,50,15,37538.820000
prio_static,30,50,16,42289.140000
prio_static,30,50,17,43744.300000
prio_static,30,50,18,49911.980000
